benchmark,concurrency,session_id,turn,prompt_tokens,completion_tokens,cumulative_context_tokens,latency_s,status
terminalbench,64,54,0,100,256,356,5.61,ok
terminalbench,64,54,1,1588,256,1844,11.483,ok
terminalbench,64,54,2,3940,256,4196,12.958,ok
terminalbench,64,54,3,7236,256,7492,31.591,ok
terminalbench,64,54,4,11461,256,11717,56.982,ok
terminalbench,64,54,5,16495,256,16751,49.249,ok
terminalbench,64,54,6,22475,256,22731,62.848,ok
terminalbench,64,54,7,29397,256,29653,75.684,ok
terminalbench,64,55,0,102,256,358,5.609,ok
terminalbench,64,55,1,1581,256,1837,11.491,ok
terminalbench,64,55,2,3993,256,4249,13.235,ok
terminalbench,64,55,3,7260,256,7516,31.599,ok
terminalbench,64,55,4,11439,256,11695,62.263,ok
terminalbench,64,55,5,16529,256,16785,45.261,ok
terminalbench,64,55,6,22436,256,22692,63.206,ok
terminalbench,64,55,7,29273,256,29529,73.843,ok
terminalbench,64,56,0,100,256,356,5.608,ok
terminalbench,64,56,1,1583,256,1839,11.495,ok
terminalbench,64,56,2,4007,256,4263,13.242,ok
terminalbench,64,56,3,7255,256,7511,32.49,ok
terminalbench,64,56,4,11463,256,11719,63.633,ok
terminalbench,64,56,5,16495,256,16751,44.889,ok
terminalbench,64,56,6,22444,256,22700,63.886,ok
terminalbench,64,56,7,29287,256,29543,71.428,ok
terminalbench,64,57,0,102,256,358,5.608,ok
terminalbench,64,57,1,1618,256,1874,11.477,ok
terminalbench,64,57,2,4017,256,4273,12.671,ok
terminalbench,64,57,3,7287,256,7543,31.272,ok
terminalbench,64,57,4,11510,256,11766,56.695,ok
terminalbench,64,57,5,16569,256,16825,48.884,ok
terminalbench,64,57,6,22694,256,22950,62.503,ok
terminalbench,64,57,7,29541,256,29797,77.193,ok
terminalbench,64,58,0,102,256,358,5.609,ok
terminalbench,64,58,1,1569,256,1825,11.774,ok
terminalbench,64,58,2,3918,256,4174,12.958,ok
terminalbench,64,58,3,7187,256,7443,32.183,ok
terminalbench,64,58,4,11340,256,11596,63.649,ok
terminalbench,64,58,5,16446,256,16702,44.561,ok
terminalbench,64,58,6,22410,256,22666,63.84,ok
terminalbench,64,58,7,29252,256,29508,72.051,ok
terminalbench,64,59,0,102,256,358,5.608,ok
terminalbench,64,59,1,1582,256,1838,11.488,ok
terminalbench,64,59,2,3993,256,4249,12.946,ok
terminalbench,64,59,3,7238,256,7494,31.28,ok
terminalbench,64,59,4,11451,256,11707,57.005,ok
terminalbench,64,59,5,16543,256,16799,48.92,ok
terminalbench,64,59,6,22495,256,22751,62.814,ok
terminalbench,64,59,7,29390,256,29646,76.298,ok
terminalbench,64,60,0,102,256,358,5.609,ok
terminalbench,64,60,1,1589,256,1845,11.783,ok
terminalbench,64,60,2,3961,256,4217,13.231,ok
terminalbench,64,60,3,7225,256,7481,32.505,ok
terminalbench,64,60,4,11357,256,11613,63.949,ok
terminalbench,64,60,5,16436,256,16692,44.921,ok
terminalbench,64,60,6,22459,256,22715,64.214,ok
terminalbench,64,60,7,29334,256,29590,70.5,ok
terminalbench,64,61,0,100,256,356,5.606,ok
terminalbench,64,61,1,1616,256,1872,11.182,ok
terminalbench,64,61,2,4074,256,4330,12.665,ok
terminalbench,64,61,3,7337,256,7593,30.075,ok
terminalbench,64,61,4,11503,256,11759,56.071,ok
terminalbench,64,61,5,16505,256,16761,47.512,ok
terminalbench,64,61,6,22547,256,22803,61.469,ok
terminalbench,64,61,7,29438,256,29694,81.386,ok
terminalbench,64,62,0,102,256,358,5.605,ok
terminalbench,64,62,1,1612,256,1868,11.187,ok
terminalbench,64,62,2,4009,256,4265,12.96,ok
terminalbench,64,62,3,7295,256,7551,30.982,ok
terminalbench,64,62,4,11422,256,11678,56.677,ok
terminalbench,64,62,5,16431,256,16687,48.551,ok
terminalbench,64,62,6,22397,256,22653,62.197,ok
terminalbench,64,62,7,29303,256,29559,78.087,ok
terminalbench,64,63,0,102,256,358,5.606,ok
terminalbench,64,63,1,1590,256,1846,11.487,ok
terminalbench,64,63,2,3936,256,4192,12.953,ok
terminalbench,64,63,3,7237,256,7493,31.598,ok
terminalbench,64,63,4,11424,256,11680,57.283,ok
terminalbench,64,63,5,16516,256,16772,49.898,ok
terminalbench,64,63,6,22478,256,22734,62.867,ok
terminalbench,64,63,7,29318,256,29574,74.77,ok
